waveform	Bridge	FTC1	FTC2	Bridge (Filtered)	Resistance_0	Resistance_1
t0	29/11/2021  15:32:51,031077	29/11/2021  15:32:51,031077	29/11/2021  15:32:51,031077	29/11/2021  15:32:51,031077	29/11/2021  15:32:51,569533	29/11/2021  15:32:51,569533
delta t	0,000100	0,000100	0,000100	0,000100	0,010000	0,010000

time	Bridge	FTC1	FTC2	Bridge (Filtered)	Resistance_0	Resistance_1
29/11/2021  15:32:51,046777	9,401631E-1	1,044459E+1	-7,377513E-3	9,341487E-1	1,075955E+2	1,079488E+2
29/11/2021  15:32:51,046877	9,401065E-1	1,044459E+1	1,789705E-2	9,346032E-1	1,075955E+2	1,079488E+2
29/11/2021  15:32:51,046977	9,396475E-1	1,044459E+1	9,998747E-3	9,350502E-1	1,075955E+2	1,079488E+2
29/11/2021  15:32:51,047077	9,401512E-1	1,044459E+1	4,627903E-3	9,354887E-1	1,075946E+2	1,079488E+2
29/11/2021  15:32:51,047177	9,402883E-1	1,044459E+1	1,031468E-2	9,359173E-1	1,075946E+2	1,079488E+2
29/11/2021  15:32:51,047277	9,396982E-1	1,044459E+1	1,568552E-2	9,363351E-1	1,075946E+2	1,079488E+2
29/11/2021  15:32:51,047377	9,395670E-1	1,044459E+1	1,505366E-2	9,367413E-1	1,075946E+2	1,079488E+2
29/11/2021  15:32:51,047477	9,396117E-1	1,044459E+1	1,031468E-2	9,371347E-1	1,075946E+2	1,079488E+2
29/11/2021  15:32:51,047577	9,400379E-1	1,044459E+1	5,201770E-2	9,375148E-1	1,075946E+2	1,079488E+2
29/11/2021  15:32:51,047677	9,397876E-1	1,044459E+1	-3,586329E-3	9,378808E-1	1,075946E+2	1,079488E+2
29/11/2021  15:32:51,047777	9,399992E-1	1,044459E+1	-2,322601E-3	9,382322E-1	1,075946E+2	1,079488E+2
29/11/2021  15:32:51,047877	9,400677E-1	1,044459E+1	-4,270090E-4	9,385686E-1	1,075946E+2	1,079488E+2
29/11/2021  15:32:51,047977	9,395164E-1	1,044459E+1	1,784515E-3	9,388895E-1	1,075946E+2	1,079488E+2
29/11/2021  15:32:51,048077	9,398561E-1	1,044459E+1	5,891631E-3	9,391947E-1	1,075949E+2	1,079483E+2
29/11/2021  15:32:51,048177	9,399426E-1	1,044459E+1	8,419087E-3	9,394839E-1	1,075949E+2	1,079483E+2
29/11/2021  15:32:51,048277	9,398710E-1	1,044459E+1	6,523495E-3	9,397570E-1	1,075949E+2	1,079483E+2
29/11/2021  15:32:51,048377	9,399485E-1	1,044459E+1	7,471291E-3	9,400140E-1	1,075949E+2	1,079483E+2
29/11/2021  15:32:51,048477	9,393316E-1	1,044459E+1	9,050951E-3	9,402548E-1	1,075949E+2	1,079483E+2
29/11/2021  15:32:51,048577	9,394717E-1	1,044459E+1	1,284213E-2	9,404794E-1	1,075949E+2	1,079483E+2
29/11/2021  15:32:51,048677	9,396714E-1	1,044459E+1	1,094654E-2	9,406879E-1	1,075949E+2	1,079483E+2
29/11/2021  15:32:51,048777	9,394985E-1	1,044459E+1	1,094654E-2	9,408804E-1	1,075949E+2	1,079483E+2
29/11/2021  15:32:51,048877	9,395939E-1	1,044459E+1	1,221027E-2	9,410571E-1	1,075949E+2	1,079483E+2
29/11/2021  15:32:51,048977	9,394449E-1	1,044459E+1	1,284213E-2	9,412182E-1	1,075949E+2	1,079483E+2
29/11/2021  15:32:51,049077	9,399485E-1	1,044459E+1	9,682815E-3	9,413639E-1	1,075937E+2	1,079478E+2
29/11/2021  15:32:51,049177	9,399336E-1	1,044459E+1	1,315807E-2	9,414947E-1	1,075937E+2	1,079478E+2
29/11/2021  15:32:51,049277	9,392988E-1	1,044459E+1	1,315807E-2	9,416110E-1	1,075937E+2	1,079478E+2
29/11/2021  15:32:51,049377	9,397786E-1	1,044459E+1	1,315807E-2	9,417131E-1	1,075937E+2	1,079478E+2
29/11/2021  15:32:51,049477	9,398204E-1	1,044459E+1	1,347400E-2	9,418016E-1	1,075937E+2	1,079478E+2
29/11/2021  15:32:51,049577	9,396535E-1	1,044459E+1	1,315807E-2	9,418768E-1	1,075937E+2	1,079478E+2
29/11/2021  15:32:51,049677	9,395045E-1	1,044459E+1	1,378993E-2	9,419394E-1	1,075937E+2	1,079478E+2
29/11/2021  15:32:51,049777	9,397786E-1	1,044459E+1	2,010857E-2	9,419897E-1	1,075937E+2	1,079478E+2
29/11/2021  15:32:51,049877	9,398353E-1	1,044459E+1	8,139938E-2	9,420284E-1	1,075937E+2	1,079478E+2
29/11/2021  15:32:51,049977	9,400886E-1	1,044459E+1	5,802041E-2	9,420560E-1	1,075937E+2	1,079478E+2
29/11/2021  15:32:51,050077	9,398681E-1	1,044459E+1	3,843263E-2	9,420731E-1	1,075947E+2	1,079468E+2
29/11/2021  15:32:51,050177	9,399038E-1	1,044459E+1	1,821298E-2	9,420804E-1	1,075947E+2	1,079468E+2
29/11/2021  15:32:51,050277	9,395998E-1	1,044459E+1	1,726518E-2	9,420784E-1	1,075947E+2	1,079468E+2
29/11/2021  15:32:51,050377	9,396952E-1	1,044459E+1	1,568552E-2	9,420677E-1	1,075947E+2	1,079468E+2
29/11/2021  15:32:51,050477	9,396952E-1	1,044459E+1	1,694925E-2	9,420489E-1	1,075947E+2	1,079468E+2
29/11/2021  15:32:51,050577	9,394538E-1	1,044459E+1	1,536959E-2	9,420224E-1	1,075947E+2	1,079468E+2
29/11/2021  15:32:51,050677	9,397935E-1	1,044459E+1	1,505366E-2	9,419889E-1	1,075947E+2	1,079468E+2
29/11/2021  15:32:51,050777	9,400916E-1	1,044459E+1	2,516348E-2	9,419489E-1	1,075947E+2	1,079468E+2
