waveform;Bridge;Resistance_0;Resistance_1
t0;29/11/2021  17:31:09,391641;29/11/2021  17:31:09,901058;29/11/2021  17:31:09,901058
delta t;0,000500;0,005000;0,005000

time;Bridge;Resistance_0;Resistance_1
29/11/2021  17:31:09,663141;9,400856E-4;;
29/11/2021  17:31:09,663641;9,395402E-4;;
29/11/2021  17:31:09,664141;9,388548E-4;;
29/11/2021  17:31:09,664641;9,399843E-4;;
29/11/2021  17:31:09,665141;9,390455E-4;;
29/11/2021  17:31:09,665641;9,390991E-4;;
29/11/2021  17:31:09,666141;9,393972E-4;;
29/11/2021  17:31:09,666641;9,397339E-4;;
29/11/2021  17:31:09,667141;9,389412E-4;;
29/11/2021  17:31:09,667641;9,388279E-4;;
29/11/2021  17:31:09,668141;9,398233E-4;;
29/11/2021  17:31:09,668641;9,388309E-4;;
29/11/2021  17:31:09,669141;9,386789E-4;;
29/11/2021  17:31:09,669641;9,382587E-4;;
29/11/2021  17:31:09,670141;9,385925E-4;;
29/11/2021  17:31:09,670641;9,397786E-4;;
29/11/2021  17:31:09,671141;9,388965E-4;;
29/11/2021  17:31:09,671641;9,385537E-4;;
29/11/2021  17:31:09,672141;9,393554E-4;;
29/11/2021  17:31:09,672641;9,398800E-4;;
29/11/2021  17:31:09,673141;9,399426E-4;;
29/11/2021  17:31:09,673641;9,397578E-4;;
29/11/2021  17:31:09,674141;9,388339E-4;;
29/11/2021  17:31:09,674641;9,397190E-4;;
29/11/2021  17:31:09,675141;9,396833E-4;;
29/11/2021  17:31:09,675641;9,389471E-4;;
29/11/2021  17:31:09,676141;9,388846E-4;;
29/11/2021  17:31:09,676641;9,391528E-4;;
29/11/2021  17:31:09,677141;9,393346E-4;;
29/11/2021  17:31:09,677641;9,386282E-4;;
29/11/2021  17:31:09,678141;9,381514E-4;;
29/11/2021  17:31:09,678641;9,377520E-4;;
29/11/2021  17:31:09,679141;9,392958E-4;;
29/11/2021  17:31:09,679641;9,392869E-4;;
29/11/2021  17:31:09,680141;9,395074E-4;;
29/11/2021  17:31:09,680641;9,395670E-4;;
29/11/2021  17:31:09,681141;9,397429E-4;;
29/11/2021  17:31:09,681641;9,399247E-4;;
29/11/2021  17:31:09,682141;9,393614E-4;;
29/11/2021  17:31:09,682641;9,405148E-4;;
29/11/2021  17:31:09,683141;9,397846E-4;;
29/11/2021  17:31:09,683641;9,397012E-4;;
29/11/2021  17:31:09,684141;9,392243E-4;;
29/11/2021  17:31:09,684641;9,386998E-4;;
29/11/2021  17:31:09,685141;9,382080E-4;;
