waveform	Bridge	T_amb	T_cell
t0	29/11/2021  14:02:54,327063	29/11/2021  14:02:54,327063	29/11/2021  14:02:54,327063
delta t	0,000500	0,000500	0,000500

time	Bridge	T_amb	T_cell
29/11/2021  14:02:54,492563	9,402495E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,493063	9,395551E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,493563	9,395968E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,494063	9,392929E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,494563	9,399962E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,495063	9,389173E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,495563	9,395402E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,496063	9,401601E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,496563	9,404403E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,497063	9,398144E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,497563	9,396982E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,498063	9,392809E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,498563	9,401691E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,499063	9,390067E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,499563	9,392362E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,500063	9,399575E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,500563	9,396237E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,501063	9,391200E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,501563	9,396296E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,502063	9,388726E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,502563	9,386253E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,503063	9,389442E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,503563	9,391260E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,504063	9,401273E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,504563	9,390544E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,505063	9,391498E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,505563	9,395104E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,506063	9,396743E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,506563	9,392273E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,507063	9,394419E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,507563	9,389918E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,508063	9,389680E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,508563	9,381365E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,509063	9,383421E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,509563	9,395343E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,510063	9,394627E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,510563	9,395045E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,511063	9,386789E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,511563	9,405148E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,512063	9,394478E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,512563	9,389710E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,513063	9,393674E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,513563	9,385776E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,514063	9,393107E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,514563	9,394359E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,515063	9,397161E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,515563	9,398532E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,516063	9,403360E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,516563	9,408843E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,517063	9,406996E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,517563	9,394776E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,518063	9,397399E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,518563	9,405148E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,519063	9,400051E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,519563	9,404313E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,520063	9,398532E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,520563	9,394598E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,521063	9,396147E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,521563	9,399813E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,522063	9,399634E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,522563	9,397250E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,523063	9,397101E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,523563	9,390962E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,524063	9,390395E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,524563	9,399247E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,525063	9,391617E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,525563	9,396684E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,526063	9,389740E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,526563	9,397608E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,527063	9,397369E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,527563	9,399426E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,528063	9,376179E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,528563	9,393942E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,529063	9,400111E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,529563	9,391558E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,530063	9,393018E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,530563	9,394508E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,531063	9,394449E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,531563	9,392839E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,532063	9,385895E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,532563	9,383243E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,533063	9,396356E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,533563	9,393227E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,534063	9,398889E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,534563	9,391021E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,535063	9,386282E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,535563	9,391856E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,536063	9,395551E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,536563	9,392005E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,537063	9,403002E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,537563	9,396982E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,538063	9,399962E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,538563	9,393674E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,539063	9,403151E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,539563	9,395074E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,540063	9,404403E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,540563	9,399873E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,541063	9,403330E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,541563	9,401333E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,542063	9,396028E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,542563	9,402048E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,543063	9,393376E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,543563	9,397548E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,544063	9,395432E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,544563	9,401482E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,545063	9,394925E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,545563	9,395700E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,546063	9,394776E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,546563	9,405297E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,547063	9,385180E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,547563	9,392332E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,548063	9,388279E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,548563	9,391677E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,549063	9,385537E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,549563	9,386789E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,550063	9,389501E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,550563	9,395492E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,551063	9,384137E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,551563	9,399396E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,552063	9,388249E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,552563	9,390395E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,553063	9,384941E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,553563	9,390365E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,554063	9,390664E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,554563	9,387355E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,555063	9,392005E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,555563	9,393763E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,556063	9,389591E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,556563	9,388160E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,557063	9,387504E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,557563	9,392660E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,558063	9,389114E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,558563	9,391677E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,559063	9,396863E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,559563	9,393316E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,560063	9,402197E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,560563	9,394776E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,561063	9,397250E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,561563	9,396386E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,562063	9,388160E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,562563	9,387445E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,563063	9,405416E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,563563	9,403658E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,564063	9,398710E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,564563	9,404641E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,565063	9,397995E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,565563	9,399783E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,566063	9,404462E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,566563	9,392660E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,567063	9,404462E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,567563	9,401035E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,568063	9,398025E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,568563	9,399694E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,569063	9,396773E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,569563	9,397846E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,570063	9,394836E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,570563	9,393852E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,571063	9,396892E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,571563	9,393554E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,572063	9,395402E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,572563	9,392750E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,573063	9,386104E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,573563	9,388905E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,574063	9,386521E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,574563	9,383481E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,575063	9,384226E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,575563	9,397608E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,576063	9,387743E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,576563	9,385448E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,577063	9,388756E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,577563	9,390097E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,578063	9,391230E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,578563	9,387206E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,579063	9,392511E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,579563	9,389889E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,580063	9,391289E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,580563	9,392482E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,581063	9,390425E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,581563	9,400111E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,582063	9,393376E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,582563	9,391200E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,583063	9,405386E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,583563	9,398383E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,584063	9,396922E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,584563	9,397548E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,585063	9,402376E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,585563	9,400350E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,586063	9,400767E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,586563	9,398114E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,587063	9,402853E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,587563	9,394270E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,588063	9,405267E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,588563	9,407502E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,589063	9,407681E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,589563	9,407025E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,590063	9,408933E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,590563	9,403717E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,591063	9,391319E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,591563	9,387802E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,592063	9,394478E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,592563	9,395492E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,593063	9,395313E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,593563	9,391438E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,594063	9,398710E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,594563	9,390157E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,595063	9,393376E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,595563	9,402615E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,596063	9,392332E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,596563	9,387057E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,597063	9,386908E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,597563	9,392243E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,598063	9,402108E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,598563	9,382050E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,599063	9,395343E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,599563	9,389084E-4	1,072884E-4	1,144409E-4
29/11/2021  14:02:54,600063	9,389114E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,600563	9,380829E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,601063	9,395223E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,601563	9,387653E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,602063	9,390097E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,602563	9,391111E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,603063	9,387475E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,603563	9,397935E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,604063	9,394180E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,604563	9,399217E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,605063	9,387326E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,605563	9,396535E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,606063	9,400081E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,606563	9,396386E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,607063	9,397846E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,607563	9,395372E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,608063	9,396266E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,608563	9,385567E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,609063	9,399604E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,609563	9,403628E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,610063	9,399247E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,610563	9,397846E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,611063	9,395968E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,611563	9,406340E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,612063	9,411257E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,612563	9,394955E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,613063	9,405297E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,613563	9,399724E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,614063	9,393286E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,614563	9,388667E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,615063	9,402853E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,615563	9,394150E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,616063	9,391707E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,616563	9,398472E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,617063	9,399962E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,617563	9,391528E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,618063	9,388875E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,618563	9,391438E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,619063	9,388249E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,619563	9,386223E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,620063	9,392958E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,620563	9,385955E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,621063	9,387326E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,621563	9,381842E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,622063	9,391468E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,622563	9,388458E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,623063	9,386104E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,623563	9,394955E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,624063	9,387355E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,624563	9,396207E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,625063	9,394449E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,625563	9,388637E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,626063	9,393107E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,626563	9,395164E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,627063	9,399187E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,627563	9,398412E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,628063	9,390842E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,628563	9,395551E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,629063	9,392273E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,629563	9,404969E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,630063	9,406727E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,630563	9,390902E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,631063	9,395104E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,631563	9,398740E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,632063	9,404075E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,632563	9,397906E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,633063	9,402734E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,633563	9,405178E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,634063	9,400022E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,634563	9,399157E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,635063	9,395790E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,635563	9,397012E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,636063	9,399187E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,636563	9,400975E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,637063	9,403032E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,637563	9,398979E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,638063	9,397906E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,638563	9,388011E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,639063	9,393256E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,639563	9,402972E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,640063	9,393882E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,640563	9,387534E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,641063	9,388398E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,641563	9,392750E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,642063	9,388607E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,642563	9,394866E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,643063	9,391051E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,643563	9,390544E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,644063	9,397220E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,644563	9,388786E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,645063	9,393554E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,645563	9,391468E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,646063	9,396714E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,646563	9,393376E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,647063	9,381872E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,647563	9,398353E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,648063	9,395730E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,648563	9,396356E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,649063	9,396147E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,649563	9,395343E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,650063	9,388339E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,650563	9,394240E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,651063	9,394687E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,651563	9,400856E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,652063	9,389680E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,652563	9,400886E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,653063	9,404403E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,653563	9,399366E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,654063	9,393018E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,654563	9,400528E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,655063	9,405446E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,655563	9,397310E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,656063	9,398442E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,656563	9,399217E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,657063	9,400320E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,657563	9,392750E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,658063	9,398233E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,658563	9,398383E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,659063	9,399932E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,659563	9,401154E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,660063	9,395164E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,660563	9,392303E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,661063	9,393227E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,661563	9,398442E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,662063	9,401124E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,662563	9,392243E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,663063	9,393227E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,663563	9,382676E-4	1,001358E-4	-3,576279E-5
29/11/2021  14:02:54,664063	9,390067E-4	1,001358E-4	-3,576279E-5
