;0;1;2;3;4;5;6;7;8;9;10;11;12
39;1;0.948572999;782;0.940625249;0.950033349;0.949701625;0.950918334;0.955150049;0.939661728;0.950277838;0.954755135;0.945917568;0.949373836
40;1;0.948573597;782;0.944265834;0.955714068;0.943779799;0.949667162;0.950851913;0.946825117;0.950897618;0.949305941;0.942590054;0.954898567
41;1;0.948574196;782;0.940375784;0.953590333;0.949893609;0.947690972;0.952461757;0.945432671;0.951896699;0.955355876;0.94322695;0.953722149
42;1;0.948574794;782;0.950074101;0.946039583;0.955505544;0.944132746;0.947758638;0.953395143;0.942466563;0.963975293;0.94892693;0.946318404
43;1;0.948575392;782;0.947237435;0.946458893;0.950924909;0.945249053;0.95143675;0.950371259;0.950515514;0.953770509;0.942464876;0.950382959
44;1;0.94857599;782;0.951872157;0.945087921;0.952070998;0.950405457;0.94485313;0.955411283;0.943034052;0.950739697;0.952810685;0.944974145
45;1;0.948576589;782;0.952464142;0.947412873;0.945736185;0.953451517;0.944212884;0.949446598;0.953434506;0.94512136;0.951206229;0.949058155
46;1;0.948577187;782;0.956062973;0.94151162;0.951036105;0.947057484;0.957229292;0.956926049;0.942738514;0.949382142;0.947675701;0.956185128
47;1;0.948577785;782;0.947107193;0.96078875;0.945476224;0.949829204;0.94592342;0.955041116;0.943315146;0.957884564;0.943905612;0.950787749
48;1;0.948578383;782;0.954021743;0.93896804;0.949133492;0.956796548;0.958202203;0.941321769;0.946242475;0.949582481;0.949783951;0.947565622
49;1;0.948578982;782;0.940302955;0.940809353;0.964353111;0.937606786;0.962153197;0.933733887;0.972735443;0.927840257;0.943775134;0.935630258
50;1;0.94857958;782;0.945300747;0.947826864;0.95750376;0.940319556;0.960501698;0.944526049;0.938868044;0.954640934;0.946058617;0.943622546
51;1;0.948580178;782;0.956959531;0.945501357;0.953284113;0.943466926;0.95392809;0.954745629;0.951902305;0.947387702;0.945868389;0.952217634
52;1;0.948580776;782;0.963023593;0.960913092;0.949290393;0.934377483;0.97310458;0.927519666;0.950869902;0.963799003;0.953269383;0.937641233
53;1;0.948581375;782;0.944062746;0.935832445;0.954396966;0.952086801;0.942380209;0.953144609;0.932206643;0.979735017;0.927095695;0.958607866
54;1;0.948581973;782;0.961532795;0.940690306;0.94457105;0.947082315;0.949781304;0.951489723;0.949865114;0.95697055;0.934565174;0.962155457
55;1;0.948582571;782;0.943659304;0.95484279;0.95229763;0.950636793;0.93459007;0.952314701;0.951900448;0.94440478;0.959041408;0.942403247
56;1;0.948583169;782;0.946496722;0.95000425;0.944765013;0.953860653;0.948944508;0.962397894;0.944804368;0.952186652;0.94718309;0.953574361
57;1;0.948583768;782;0.956685651;0.950763679;0.953729814;0.94300471;0.948032634;0.96032002;0.946412189;0.948021146;0.946845786;0.953747324
58;1;0.948584366;782;0.967020334;0.93380662;0.952044992;0.955398245;0.94599858;0.951352122;0.94627755;0.953844192;0.945410016;0.959029658
59;2;0.959577724;782;0.955137172;0.961259414;0.955585273;0.963582462;0.961219289;0.959835673;0.956314292;0.959992613;0.95894841;0.953700446
60;2;0.959571211;782;0.957256237;0.958360957;0.961378227;0.955470015;0.959600736;0.955926754;0.961097361;0.961805516;0.955180645;0.960517009
61;2;0.959564699;782;0.958278581;0.956841934;0.960422793;0.958645897;0.954278801;0.9622227;0.961757017;0.955961482;0.957276559;0.960103983
62;2;0.959558187;782;0.956152373;0.958867111;0.959361767;0.95674816;0.962638831;0.957177099;0.957365751;0.959197619;0.956001375;0.962207268
63;2;0.959551675;782;0.95320613;0.957334376;0.960656753;0.957979861;0.959132869;0.960796733;0.955739075;0.959708976;0.96083231;0.952576626
64;2;0.959545163;782;0.955335097;0.960342886;0.962059968;0.954722145;0.957278407;0.960943296;0.95936983;0.953172214;0.963595621;0.959827641
65;2;0.959538651;782;0.958014162;0.954162089;0.964283474;0.961527132;0.955122589;0.95921814;0.957305318;0.958653061;0.960553701;0.960597696
66;2;0.959532138;782;0.962202342;0.961103464;0.957376866;0.955409849;0.960830123;0.961099207;0.955629156;0.960506009;0.959003236;0.959888087
67;2;0.959525626;782;0.96471698;0.955109595;0.959982303;0.959559979;0.955952753;0.961782016;0.955440743;0.960969209;0.958232559;0.962758417
68;2;0.959519114;782;0.963356799;0.956816642;0.955810993;0.961160396;0.954627239;0.961106621;0.963497724;0.954989461;0.959763696;0.960702829
69;2;0.959512602;782;0.952918819;0.962372544;0.961385186;0.954382912;0.961409382;0.955509515;0.961090964;0.963921863;0.95588596;0.958125363
70;2;0.95950609;782;0.954976327;0.959584675;0.957267367;0.962655628;0.962726601;0.955822946;0.957545764;0.959854363;0.959294336;0.95721886
71;2;0.959499578;782;0.959149969;0.958104939;0.957876269;0.958486094;0.961643724;0.960708132;0.953885669;0.962919696;0.960843287;0.954173939
72;2;0.959493065;782;0.954593463;0.958931963;0.960454715;0.953527515;0.96186331;0.963490341;0.955654356;0.956759424;0.960597618;0.960001627
73;2;0.959486553;782;0.957071285;0.956011694;0.958854281;0.960644446;0.958908964;0.956359416;0.964072234;0.958961793;0.953962996;0.960967167
74;2;0.959480041;782;0.956733892;0.956981133;0.962415003;0.961667053;0.955100639;0.959906708;0.957575828;0.959437079;0.960595365;0.958123192
75;2;0.959473529;782;0.959582596;0.958620062;0.959720139;0.957761042;0.96079761;0.955941363;0.957882396;0.961357758;0.954753237;0.961678483
76;2;0.959467017;782;0.95542239;0.957590914;0.961455354;0.953096958;0.96230912;0.96219931;0.956652028;0.957346151;0.961220169;0.960414031
77;2;0.959460505;782;0.956057139;0.961299434;0.960692993;0.956610793;0.956392755;0.959736176;0.961230594;0.95539407;0.962965523;0.959832249
78;2;0.959453992;782;0.960914993;0.956962807;0.958377964;0.958427707;0.96023186;0.959842788;0.958837717;0.957276301;0.96121855;0.959547531
79;2;0.95944748;782;0.955734521;0.960673525;0.960191455;0.957755961;0.964271123;0.957065744;0.955934417;0.960822031;0.958665156;0.959959885
80;2;0.959440968;782;0.958689032;0.958500555;0.956815471;0.963861089;0.956819377;0.957255148;0.961105716;0.954611871;0.96422449;0.961249811
81;2;0.959434456;782;0.957007551;0.961570813;0.960115547;0.957899437;0.95736103;0.956261087;0.959050653;0.956250836;0.962345606;0.962839947
82;2;0.959427944;782;0.956802907;0.962760856;0.95973473;0.957205075;0.960262536;0.954102699;0.961298338;0.961022288;0.953860325;0.961433819
83;2;0.959421432;782;0.960010381;0.959943514;0.956288036;0.960002979;0.959121347;0.95993899;0.960761668;0.957110256;0.956549623;0.961152115
84;2;0.959414919;782;0.956920404;0.957818791;0.959459293;0.955668628;0.962242436;0.956662123;0.958616672;0.960586524;0.955995024;0.962904247
85;2;0.959408407;782;0.961313797;0.960360747;0.955394257;0.959760527;0.956034665;0.962675157;0.960266214;0.956118855;0.961381958;0.95520752
86;2;0.959401895;782;0.95927799;0.958208382;0.95827203;0.958428763;0.960252497;0.956772941;0.958281183;0.962416815;0.956168593;0.961834046
87;2;0.959395383;782;0.959348908;0.955695922;0.957438593;0.959616019;0.960018324;0.958196068;0.961609075;0.957177988;0.957173351;0.959674454
88;3;0.96911253;782;0.969523344;0.970581626;0.96287865;0.97026325;0.978755199;0.961572295;0.966705576;0.971507141;0.970676348;0.975069363
89;3;0.969113961;782;0.952945705;0.980389913;0.963789078;0.979317822;0.957195248;0.983057223;0.95801438;0.967271225;0.974910389;0.966272396
90;3;0.969115392;782;0.94664192;0.981781751;0.961473166;0.986421492;0.959924468;0.967511587;0.984828862;0.960149242;0.967045129;0.970547931
91;3;0.969116822;782;0.98165814;0.963610391;0.982001658;0.96176758;0.980861483;0.955588771;0.986745368;0.959206071;0.965361942;0.970079864
92;3;0.969118253;782;0.960856999;0.964255745;0.971935834;0.96448291;0.982331095;0.971304214;0.965535879;0.960094068;0.981859509;0.957858332
93;3;0.969119684;782;0.915637809;1.007086201;0.946282777;0.96796449;0.974792933;0.988557272;0.945149685;0.987867415;0.958579575;0.981937607
94;3;0.969121114;782;0.970532499;0.961823093;0.986891604;0.953188555;0.959875287;0.987463656;0.974166919;0.956737306;0.981206086;0.963918681
95;3;0.969122545;782;0.976530655;0.973749621;0.969120524;0.967687623;0.963905983;0.977892014;0.968054192;0.97316014;0.968453599;0.974163795
96;3;0.969123976;782;0.968842;0.958509775;0.982085851;0.974934244;0.951055862;0.977278248;0.969340274;0.975433584;0.969076513;0.970428571
97;3;0.969125407;782;0.993575626;0.955435724;0.97354313;0.975504155;0.975330345;0.969953388;0.959946376;0.986597653;0.960451442;0.957793158
98;3;0.969126837;782;0.966958242;0.978635687;0.957901473;0.969434007;0.97678825;0.969834034;0.960408444;1.000197767;0.954399508;0.979396713
99;3;0.969128268;782;0.967037086;0.976990364;0.961816192;0.968530319;0.968376159;0.9793589;0.967418781;0.970553483;0.963764158;0.979109231
100;3;0.969129699;782;0.973840486;0.98226049;0.952778704;0.976188112;0.962552835;0.98826122;0.94957065;0.99270825;0.95450751;0.976600125
101;3;0.96913113;782;0.963170454;0.971683845;0.980605011;0.968066083;0.971256973;0.969211745;0.968814084;0.963721907;0.970215665;0.96831787
102;3;0.96913256;782;0.963228724;0.971963367;0.963469558;0.97488871;0.965241078;0.965119929;0.97419434;0.969167613;0.967945313;0.966430979
103;3;0.969133991;782;1.019714223;0.956488764;0.979680535;0.946050641;1.00087864;0.949542699;0.98291028;0.958981645;0.9882016;0.950189514
104;3;0.969135422;782;0.982011949;0.979346279;0.96280521;0.988488861;0.946979344;0.986429988;0.964910465;0.972757776;0.961584395;0.962546851
105;3;0.969136853;782;0.953644568;0.983901393;0.95498774;0.970734488;0.968286019;0.983977423;0.965193277;0.97026742;0.967844477;0.970089296
106;3;0.969138283;782;0.955121965;0.981789947;0.972731795;0.958696722;0.976182369;0.975717773;0.956500058;0.979285953;0.959490891;0.990251233
107;3;0.969139714;782;0.987922255;0.955840733;0.976003938;0.964716062;0.958519579;1.001649153;0.938509098;0.974693304;0.959325299;0.980050411
108;3;0.969141145;782;0.991404972;1.022243591;0.917918878;1.001266732;0.963581201;0.958243164;0.982994088;0.943612445;1.002233098;0.955877176
109;3;0.969142576;782;0.937846013;0.993857207;0.954017388;0.977745656;0.966342239;0.984050691;0.952763177;0.971658747;0.978631919;0.965448908
110;3;0.969144006;782;0.948151029;0.966431721;1.006347674;0.927832728;0.989988838;0.963924002;0.970971428;0.97087451;0.97551745;0.954937321
111;3;0.969145437;782;0.957880811;0.963717893;0.987208726;0.949316197;0.988024388;0.974500588;0.959750836;0.966491752;0.963955848;0.991645687
112;3;0.969146868;782;0.979635983;0.976856504;0.956907025;0.967010719;0.966075105;0.974692061;0.956158962;0.967964667;0.978298644;0.981013824
113;3;0.969148298;782;0.974895525;0.964344106;0.975716135;0.943501358;1.013294047;0.93410945;0.99436178;0.958416381;0.969172003;0.968991103
114;3;0.969149729;782;0.971891682;0.947362066;0.996738151;0.979502814;0.943886475;0.975898729;0.974202662;0.974498897;0.962531233;0.974935552
115;3;0.96915116;782;0.98499989;0.978223051;0.962001457;0.983358671;0.951845237;0.971382673;0.975303373;0.971199047;0.968502019;0.963495539
116;3;0.969152591;782;1.036599176;0.94785257;0.992285749;0.949587914;0.971691184;0.975672653;0.974333512;0.964252673;0.976679955;0.949172789
117;4;0.978937538;782;0.976478905;0.977207422;0.980220274;0.98031939;0.974977771;0.98556197;0.978915873;0.974878449;0.979814277;0.977186507
118;4;0.978940671;782;0.980518524;0.975782568;0.980453254;0.981098493;0.973250945;0.978620605;0.976301324;0.981012942;0.980947769;0.975227743
119;4;0.978943803;782;0.973514051;0.981933476;0.982170643;0.975059759;0.974442366;0.980316701;0.980738259;0.973477891;0.981888574;0.982530827
120;4;0.978946935;782;0.979270688;0.976582006;0.982802919;0.978065878;0.978431967;0.980582122;0.974628219;0.981417508;0.982248254;0.97517609
121;4;0.978950067;782;0.973046864;0.980311345;0.978017645;0.978292917;0.978737155;0.980623437;0.976043921;0.983744217;0.978186873;0.975913831
122;4;0.978953199;782;0.971442274;0.975074511;0.978819634;0.976669742;0.983528969;0.981292135;0.975976099;0.974920576;0.981727706;0.981087573
123;4;0.978956332;782;0.973061545;0.977896038;0.977927581;0.979216884;0.979924951;0.981259576;0.977343643;0.977246447;0.980724196;0.979041311
124;4;0.978959464;782;0.979020192;0.979997107;0.977056711;0.978097818;0.974003715;0.981028352;0.980648458;0.974162079;0.97977911;0.977242445
125;4;0.978962596;782;0.973486703;0.97733485;0.98235031;0.978656068;0.976911789;0.981362585;0.975881144;0.977615974;0.979494661;0.976378203
126;4;0.978965728;782;0.974094396;0.980065291;0.978024618;0.978140034;0.981405316;0.977036736;0.978642236;0.976468808;0.980256027;0.97896238
127;4;0.978968861;782;0.977047705;0.974594365;0.98412305;0.979900596;0.975761719;0.981461954;0.973931273;0.983586972;0.979953936;0.974776212
128;4;0.978971993;782;0.97889508;0.98016823;0.975806845;0.978149303;0.974765399;0.980690695;0.98178953;0.973650377;0.978374625;0.978972923
129;4;0.978975125;782;0.97123533;0.980393697;0.982080699;0.973287417;0.978742769;0.976665553;0.978474678;0.981713917;0.978104363;0.976046214
130;4;0.978978257;782;0.97749262;0.980065299;0.975226353;0.977654907;0.977559024;0.980895674;0.981055744;0.978245681;0.974637423;0.975879523
131;4;0.978981389;782;0.972124705;0.980181288;0.977925801;0.97876235;0.981300858;0.97363899;0.982436699;0.982059793;0.974132119;0.979411676
132;4;0.978984522;782;0.977523988;0.972563355;0.979545722;0.977198555;0.979957285;0.982996352;0.975159677;0.978289262;0.97878936;0.978896627
133;4;0.978987654;782;0.978169765;0.976300426;0.979845038;0.977770188;0.979327709;0.980432128;0.978445208;0.980708014;0.976802776;0.978375781
134;4;0.978990786;782;0.979332225;0.979588445;0.983385773;0.975754349;0.979046053;0.976090988;0.981020672;0.981383993;0.97414743;0.980677824
135;4;0.978993918;782;0.974159768;0.980409577;0.979055966;0.980328658;0.984011319;0.973730453;0.979608976;0.976351318;0.980627185;0.980828389
136;4;0.978997051;782;0.968235111;0.979007421;0.983715585;0.975676828;0.980976929;0.980458885;0.9729126;0.983604024;0.980638617;0.973974751
137;4;0.979000183;782;0.970628141;0.980533637;0.982404852;0.978372007;0.979193085;0.975813804;0.978499189;0.979546012;0.975953525;0.982301355
138;4;0.979003315;782;0.97867266;0.980796054;0.977252157;0.979171426;0.976020978;0.981430899;0.979838324;0.974149766;0.979890607;0.975745493
139;4;0.979006447;782;0.969199644;0.981574322;0.980035981;0.979752835;0.981748006;0.974181078;0.981390506;0.981559326;0.974307836;0.978513126
140;4;0.97900958;782;0.970904129;0.979007514;0.982666446;0.979289253;0.980612851;0.9774999;0.9783943;0.980392369;0.975562461;0.981353572
141;4;0.979012712;782;0.980627861;0.974938808;0.981310439;0.981428993;0.974041139;0.98163768;0.974718585;0.982741264;0.980247831;0.975355882
142;4;0.979015844;782;0.974467949;0.978488913;0.978294261;0.97840021;0.978487254;0.982488024;0.975647013;0.981587817;0.977713744;0.975309514
143;4;0.979018976;782;0.970353581;0.980434618;0.985203451;0.976664242;0.977750183;0.981482758;0.978452794;0.975596094;0.982093581;0.976114853
144;4;0.979022108;782;0.978065483;0.979755259;0.977027316;0.97578786;0.981801669;0.976481217;0.982142273;0.980487476;0.97663264;0.974736233
145;4;0.979025241;782;0.974736371;0.980082375;0.975167606;0.9795675;0.976972674;0.979290322;0.981865071;0.97708246;0.975929496;0.979204313
146;4;0.979028373;782;0.978767732;0.981025997;0.978545242;0.979114604;0.97757813;0.972305401;0.982933487;0.980983101;0.975402523;0.976893194
147;5;0.996106777;782;0.992757368;0.997278242;0.990826164;0.999891119;0.995624173;0.996973201;0.997006189;0.993225182;0.9975792;0.996987414
148;5;0.996106915;782;0.989705332;0.99701757;0.995131446;0.996057206;0.995993309;0.997487907;0.99604775;0.995423447;0.99522129;0.994772809
149;5;0.996107053;782;0.992131015;0.992592424;0.999851551;0.996307614;0.992001171;0.999429844;0.994603931;0.998590492;0.997767144;0.993141719
150;5;0.99610719;782;0.990286489;0.994188103;1.001074138;0.997421053;0.989413915;0.998042144;0.994158557;0.991654671;0.999272119;0.995251196
151;5;0.996107328;782;0.989225096;0.997410086;0.998762282;0.991409781;0.995258826;0.997818004;0.99613735;0.995074644;0.997950907;0.991940625
152;5;0.996107465;782;0.993559717;0.997678356;0.992463575;0.993999025;0.995554148;0.996856215;0.996038649;0.998079142;0.995053721;0.992990569
153;5;0.996107603;782;0.992854249;0.996526186;0.989272338;1.001955699;0.994314741;0.993333012;0.998023793;0.991730549;1.00083625;0.995592732
154;5;0.99610774;782;0.99394199;0.993234606;0.994221672;0.998923458;0.992814997;0.992732231;0.997572497;0.993329432;0.998463123;0.997199734
155;5;0.996107878;782;0.994901837;0.994338211;0.998147424;0.999864261;0.992672475;0.995955505;0.994001704;0.997372092;0.998449169;0.991945108
156;5;0.996108015;782;0.992666468;0.995006649;0.994678757;0.996904803;0.992728557;0.999364563;0.999349332;0.992402071;0.994873118;0.996881854
157;5;0.996108153;782;0.992679353;0.992185865;0.994954279;0.996626506;0.999436028;0.994113717;0.999592451;0.994633665;0.991536475;0.996125397
158;5;0.996108291;782;0.989958786;0.991917106;1.002204124;0.998760515;0.994577554;0.99605379;0.996831794;0.996185626;0.992644731;0.998008464
159;5;0.996108428;782;0.987632189;0.997129334;0.99234909;0.999381449;1.001244107;0.993398225;0.992646296;0.996850804;0.99695991;0.991910042
160;5;0.996108566;782;0.993168367;0.995580067;0.992632631;0.999756961;0.994810292;0.994674143;0.999585149;0.993010604;0.99755759;0.999312865
161;5;0.996108703;782;0.993382322;0.996020051;0.991650439;1.00000982;1.000049552;0.994305703;0.992511017;0.997881793;0.998013359;0.990923415
162;5;0.996108841;782;0.990960781;0.992355992;0.998873592;0.995056414;0.994738444;1.000081924;0.991974689;1.000357054;0.998145618;0.990341044
163;5;0.996108978;782;0.991846214;0.995353727;0.996539877;0.998037824;0.997323263;0.997426631;0.992591723;0.9956483;0.996998018;0.995151386
164;5;0.996109116;782;0.990857097;0.996541313;0.999793496;0.9989276;0.993533936;0.992850333;0.996976674;0.995956881;0.993406435;0.998151963
165;5;0.996109253;782;0.997516805;0.993107;0.996421577;0.995846761;0.991092982;0.999489322;0.992697995;0.995643503;0.997300532;0.993034241
166;5;0.996109391;782;0.990578155;0.995417661;0.999582176;0.996019831;0.993761663;0.995129951;0.99089515;0.993606418;0.999134067;0.992956601
167;5;0.996109529;782;0.990612394;0.992971146;0.994969559;0.995354249;0.999767928;0.994514601;0.996580721;0.995224521;0.993863858;0.998818014
168;5;0.996109666;782;0.994880851;0.997137954;0.992201153;0.994204003;0.997928284;0.998526814;0.993670217;0.998726081;0.99413278;0.9950141
169;5;0.996109804;782;0.990608605;0.994209917;0.999009283;0.999739426;0.996544638;0.993772399;0.998392869;0.994092457;0.99367164;0.997310364
170;5;0.996109941;782;0.993911311;0.995762085;0.999140469;0.995409434;0.989421006;0.99980087;0.995451387;0.990638139;0.994917108;0.997311537
171;5;0.996110079;782;0.990525014;0.997903386;0.995304408;0.997574092;0.993866163;0.996523068;0.998065861;0.990760038;0.999182768;0.996316175
172;5;0.996110216;782;0.987334142;0.998660261;0.998448774;0.999118023;0.996617206;0.994359586;0.992972273;0.994344923;0.997928864;0.991713533
173;5;0.996110354;782;0.990826535;0.999196324;0.996341187;0.995674233;0.99850449;0.99134818;0.997289777;0.999753389;0.996168719;0.991497453
174;5;0.996110491;782;0.992359747;1.000821243;0.994504758;0.995885684;0.993087764;0.996117825;0.995710368;0.997052141;0.995390375;0.994803384
175;5;0.996110629;782;0.99378132;0.999287232;0.993422155;0.997238482;0.992181584;1.000909351;0.994614331;0.99381205;0.997952369;0.992548388
176;5;0.996110767;782;0.987206309;1.000533009;0.995243349;0.994230207;0.997880219;0.991386616;1.000536508;0.994168674;0.994718262;0.997477665
177;6;1.011197941;782;1.008963901;1.011540335;1.010255427;1.009592991;1.013462401;1.009377097;1.011415097;1.012586503;1.007435924;1.014454607
178;6;1.011200381;782;1.004774288;1.014379145;1.007238415;1.014692773;1.009960573;1.009562296;1.011055066;1.005889135;1.015000909;1.009989524
179;6;1.011202822;782;1.005745101;1.010786032;1.009873296;1.013340807;1.0073039;1.006871239;1.012556331;1.007474219;1.013697404;1.013464969
180;6;1.011205262;782;1.005023512;1.008311168;1.014063365;1.006038881;1.012751178;1.008626007;1.007472056;1.01581151;1.007152339;1.014438654
181;6;1.011207703;782;1.004098182;1.014090518;1.012818714;1.007802596;1.00992559;1.007381797;1.012499039;1.012911985;1.007172507;1.009061631
182;6;1.011210143;782;1.008341808;1.013453911;1.008210011;1.008609749;1.0119327;1.012254707;1.006771573;1.01551263;1.012261613;1.007297569
183;6;1.011212584;782;1.00110138;1.007734614;1.018859936;1.013582966;1.007416519;1.007909541;1.011046773;1.013724244;1.007116777;1.01131624
184;6;1.011215024;782;1.000859713;1.011447723;1.012781814;1.009201857;1.008952367;1.012490112;1.007792913;1.015224088;1.013222361;1.007168935
185;6;1.011217464;782;1.004212746;1.013265196;1.013585148;1.003300848;1.014310567;1.013438475;1.010435075;1.009708787;1.0110885;1.010130838
186;6;1.011219905;782;1.008300301;1.014511183;1.006885264;1.011390956;1.013106853;1.008720661;1.009066584;1.012201097;1.011339547;1.005642489
187;6;1.011222345;782;0.999662237;1.013062174;1.015426382;1.008661435;1.011830782;1.008463692;1.013474028;1.012780363;1.007609699;1.008962022
188;6;1.011224786;782;1.005219661;1.009020529;1.012621748;1.010439913;1.013281483;1.008626152;1.011840823;1.010384503;1.008248107;1.00984411
189;6;1.011227226;782;1.003206781;1.00679181;1.017550406;1.014168249;1.008041818;1.007826589;1.012422349;1.010879765;1.008136054;1.013379957
190;6;1.011229667;782;1.007489365;1.009024238;1.011742332;1.011242199;1.013857278;1.011656851;1.010083819;1.012194041;1.008342708;1.009525729
191;6;1.011232107;782;1.004434065;1.011631554;1.008578815;1.013801287;1.010609442;1.007723951;1.013289661;1.011680475;1.010480463;1.010599752
192;6;1.011234548;782;1.00452855;1.011922888;1.014978714;1.005238573;1.009652475;1.010236289;1.01257464;1.011340826;1.008810195;1.008937608
